file,energy_0,homogenity_0,entrophy_0,contrast_0,energy_45,homogenity_45,entrophy_45,contrast_45,energy_90,homogenity_90,entrophy_90,contrast_90,energy_135,homogenity_135,entrophy_135,contrast_135
/content/drive/MyDrive/dataset_fix/train/naik/naik.1.jpg,0.0014136134229299764,168.25805856298962,7.2872175376071535,167.25805856299124,0.0012235866123415497,347.37795275590423,7.452591099897205,346.3779527559037,0.0013508905191638575,283.6336737204713,7.326385321048656,282.6336737204761,0.0012538505453971623,356.5263190526382,7.3935529803002895,355.5263190526348
/content/drive/MyDrive/dataset_fix/train/naik/naik.10.jpg,0.0011114139049567809,255.12536909448545,7.5880732387322665,254.12536909448508,0.001006320941279693,393.9824539649071,7.66793425079314,392.9824539649072,0.0011891524637542192,291.3383981299183,7.542646625771645,290.3383981299209,0.001006611164440581,388.1841403682794,7.665170566116998,387.184140368279
/content/drive/MyDrive/dataset_fix/train/naik/naik.11.jpg,0.0010980557239435459,255.05050442913213,7.59149922798726,254.05050442913335,0.00098565359261038,397.4474548949084,7.680881951620115,396.44745489490987,0.0011629583195690563,292.8158833661384,7.549401029833946,291.8158833661401,0.0010064919999639244,381.65447330894557,7.673036442246869,380.65447330894494
/content/drive/MyDrive/dataset_fix/train/naik/naik.12.jpg,0.001067579771878359,259.50461368109853,7.60619726765543,258.5046136810994,0.0009674502577971361,399.41471882943677,7.705945958409282,398.4147188294353,0.001153885730623099,288.51556348424964,7.574158291336436,287.51556348425026,0.000983035818139294,381.125922251844,7.6841268043373585,380.1259222518423
/content/drive/MyDrive/dataset_fix/train/naik/naik.13.jpg,0.001122552660144455,253.27786663385618,7.572224362677181,252.2778666338568,0.0010442863591412059,385.93359786719464,7.66148528891901,384.93359786719395,0.0012857003253069908,267.9981545275564,7.495939493987479,266.9981545275576,0.0010564795759140202,371.83836567673217,7.649267440044888,370.8383656767287
/content/drive/MyDrive/dataset_fix/train/naik/naik.14.jpg,0.0010723648766634143,266.20847687007534,7.5929343292909754,265.2084768700774,0.0009709675318662185,396.85845371690635,7.693094218752869,395.8584537169062,0.001179527383468908,285.1405019685013,7.544583143418586,284.1405019685033,0.0010000244440937277,377.7989955979908,7.668329548060595,376.7989955979892
/content/drive/MyDrive/dataset_fix/train/naik/naik.15.jpg,0.0010343659603335548,278.7746678149592,7.6732920076429325,277.7746678149605,0.0009465887863513321,427.16907433814856,7.76317627279596,426.1690743381452,0.001154727712287545,315.0268208661402,7.614855907845239,314.0268208661399,0.0009601235644903932,407.86118172236195,7.750876220587618,406.8611817223608
/content/drive/MyDrive/dataset_fix/train/naik/naik.16.jpg,0.0011117147478436258,270.26679379920944,7.572820047514343,269.26679379921,0.0010129518678033637,401.8438216876415,7.662566636458949,400.84382168764176,0.0012343735014619264,282.8057947834615,7.522732849721432,281.8057947834637,0.0010391911167602587,386.53320106639967,7.642058035452349,385.5332010663996
/content/drive/MyDrive/dataset_fix/train/naik/naik.17.jpg,0.00114268453634571,259.9321481299178,7.547398145057378,258.93214812991954,0.0010531333605291785,391.262818525635,7.635823956956299,390.2628185256367,0.0012952364771917895,272.61897145668934,7.47024461021006,271.61897145669053,0.0010819826959263992,371.3067766135499,7.611141886052232,370.30677661355236
/content/drive/MyDrive/dataset_fix/train/naik/naik.18.jpg,0.0017382134373644254,272.75867372046906,7.186201271514253,271.7586737204723,0.0016188571034218974,343.93899187798183,7.240885329237364,342.93899187798246,0.0018188450073189702,185.06649852362014,7.098301029455672,184.06649852362094,0.0016260242700905391,323.2993365986737,7.227981025781419,322.29933659867174
/content/drive/MyDrive/dataset_fix/train/naik/naik.19.jpg,0.0011243842067762927,264.1845472440913,7.584244624258231,263.18454724409224,0.0010212626290463775,407.96614793229554,7.6755067124674445,406.96614793229503,0.0012482047058821435,295.32388041338214,7.52940962749002,294.3238804133835,0.001033905595618194,381.3442246884464,7.673101729964349,380.3442246884467
/content/drive/MyDrive/dataset_fix/train/naik/naik.2.jpg,0.0012991398663461434,174.1145423228321,7.340711883592133,173.11454232283447,0.0011324584618293116,401.72416144832414,7.506640650835661,400.7241614483204,0.0012494288904593526,325.0595472440933,7.374286088411431,324.05954724409764,0.00115669882279066,376.8443176886346,7.4467545059990945,375.84431768863277
